Position	Slice	MeanBack	...1	sample	Area	Mean	IntDen	Median	RawIntDen	length	seedling	genotype	RawIntDen_NormBack	root_length_mm	RawIntDen_NormBack_NormLen
Pos0	27	302.76087023544073	212	MMStack_Pos0.ome.tif:0061-0387-0232:27	1130	340.504	384769	304	384769	140.119	seedling4	pNRT2.1:luc	42649.21663395199	43.787187499999995	974.0113277189131
Pos0	27	302.76087023544073	213	MMStack_Pos0.ome.tif:0061-0362-0335:27	780	318.254	248238	304	248238	96.425	seedling5	pNRT2.1:luc	12084.521216356225	30.132812499999996	401.04192784381564
Pos0	28	302.25548461709394	217	MMStack_Pos0.ome.tif:0061-0223-0091:28	883	310.601	274261	303	274261	109.848	seedling1	pNRT2.1:luc	7369.407083106053	34.3275	214.6793994059006
Pos0	28	302.25548461709394	218	MMStack_Pos0.ome.tif:0061-0210-0188:28	738	307.981	227290	303	227290	91.347	seedling2	pNRT2.1:luc	4225.45235258466	28.545937499999997	148.02289651845066
Pos0	28	302.25548461709394	219	MMStack_Pos0.ome.tif:0061-0389-0194:28	1128	326.101	367842	304	367842	139.719	seedling3	pNRT2.1:luc	26897.813351918012	43.662187499999995	616.0436499412224
Pos0	28	302.25548461709394	220	MMStack_Pos0.ome.tif:0061-0387-0232:28	1130	327.434	370000	304	370000	140.119	seedling4	pNRT2.1:luc	28451.302382683847	43.787187499999995	649.7631843260965
Pos0	28	302.25548461709394	221	MMStack_Pos0.ome.tif:0061-0362-0335:28	780	310.936	242530	304	242530	96.425	seedling5	pNRT2.1:luc	6770.721998666733	30.132812499999996	224.6959854366974
Pos0	29	302.5987497675373	225	MMStack_Pos0.ome.tif:0061-0223-0091:29	883	311.951	275453	303	275453	109.848	seedling1	pNRT2.1:luc	8258.303955264564	34.3275	240.57399913377216
Pos0	29	302.5987497675373	226	MMStack_Pos0.ome.tif:0061-0210-0188:29	738	309.248	228225	304	228225	91.347	seedling2	pNRT2.1:luc	4907.122671557474	28.545937499999997	171.90266291157803
Pos0	29	302.5987497675373	227	MMStack_Pos0.ome.tif:0061-0389-0194:29	1128	326.716	368536	305	368536	139.719	seedling3	pNRT2.1:luc	27204.61026221793	43.662187499999995	623.0702541465183
Pos0	29	302.5987497675373	228	MMStack_Pos0.ome.tif:0061-0387-0232:29	1130	327.365	369922	304	369922	140.119	seedling4	pNRT2.1:luc	27985.412762682827	43.787187499999995	639.1233226085332
Pos0	29	302.5987497675373	229	MMStack_Pos0.ome.tif:0061-0362-0335:29	780	311.772	243182	304	243182	96.425	seedling5	pNRT2.1:luc	7154.975181320915	30.132812499999996	237.44797075682584
Pos0	30	302.4181267128359	233	MMStack_Pos0.ome.tif:0061-0223-0091:30	883	309.829	273579	303	273579	109.848	seedling1	pNRT2.1:luc	6543.794112565927	34.3275	190.62833333525387
Pos0	30	302.4181267128359	234	MMStack_Pos0.ome.tif:0061-0210-0188:30	738	308.832	227918	304	227918	91.347	seedling2	pNRT2.1:luc	4733.42248592712	28.545937499999997	165.81772751121312
Pos0	30	302.4181267128359	235	MMStack_Pos0.ome.tif:0061-0389-0194:30	1128	328.192	370201	305	370201	139.719	seedling3	pNRT2.1:luc	29073.353067921125	43.662187499999995	665.8702811882966
Pos0	30	302.4181267128359	236	MMStack_Pos0.ome.tif:0061-0387-0232:30	1130	333.241	376562	304	376562	140.119	seedling4	pNRT2.1:luc	34829.51681449544	43.787187499999995	795.4271284150287
Pos0	30	302.4181267128359	237	MMStack_Pos0.ome.tif:0061-0362-0335:30	780	313.127	244239	304	244239	96.425	seedling5	pNRT2.1:luc	8352.861163988011	30.132812499999996	277.2015112757235
Pos0	31	302.65972354800635	241	MMStack_Pos0.ome.tif:0061-0223-0091:31	883	310.253	273953	303	273953	109.848	seedling1	pNRT2.1:luc	6704.464107110398	34.3275	195.30883714544893
Pos0	31	302.65972354800635	242	MMStack_Pos0.ome.tif:0061-0210-0188:31	738	309.557	228453	304	228453	91.347	seedling2	pNRT2.1:luc	5090.124021571304	28.545937499999997	178.31342976811692
Pos0	31	302.65972354800635	243	MMStack_Pos0.ome.tif:0061-0389-0194:31	1128	327.812	369772	305	369772	139.719	seedling3	pNRT2.1:luc	28371.83183784882	43.662187499999995	649.8032614112342
Pos0	31	302.65972354800635	244	MMStack_Pos0.ome.tif:0061-0387-0232:31	1130	335.161	378732	304	378732	140.119	seedling4	pNRT2.1:luc	36726.51239075285	43.787187499999995	838.7502026877805
Pos0	31	302.65972354800635	245	MMStack_Pos0.ome.tif:0061-0362-0335:31	780	314.274	245134	305	245134	96.425	seedling5	pNRT2.1:luc	9059.415632555058	30.132812499999996	300.649520603331
Pos0	32	303.1884051089697	249	MMStack_Pos0.ome.tif:0061-0223-0091:32	883	319.59	282198	304	282198	109.848	seedling1	pNRT2.1:luc	14482.638288779766	34.3275	421.8960975538494
Pos0	32	303.1884051089697	250	MMStack_Pos0.ome.tif:0061-0210-0188:32	738	317.817	234549	305	234549	91.347	seedling2	pNRT2.1:luc	10795.957029580371	28.545937499999997	378.195917705641
Pos0	32	303.1884051089697	251	MMStack_Pos0.ome.tif:0061-0389-0194:32	1128	336.747	379851	306	379851	139.719	seedling3	pNRT2.1:luc	37854.47903708223	43.662187499999995	866.985398683523
Pos0	32	303.1884051089697	252	MMStack_Pos0.ome.tif:0061-0387-0232:32	1130	342.055	386522	305	386522	140.119	seedling4	pNRT2.1:luc	43919.102226864255	43.787187499999995	1003.0126330188314
Pos0	32	303.1884051089697	253	MMStack_Pos0.ome.tif:0061-0362-0335:32	780	319.937	249551	305	249551	96.425	seedling5	pNRT2.1:luc	13064.04401500366	30.132812499999996	433.5487772674277
Pos0	33	301.93041247899083	257	MMStack_Pos0.ome.tif:0061-0223-0091:33	883	326.901	288654	303	288654	109.848	seedling1	pNRT2.1:luc	22049.445781051123	34.3275	642.3260004675878
Pos0	33	301.93041247899083	258	MMStack_Pos0.ome.tif:0061-0210-0188:33	738	317.575	234370	305	234370	91.347	seedling2	pNRT2.1:luc	11545.355590504769	28.545937499999997	404.44828937584447
Pos0	33	301.93041247899083	259	MMStack_Pos0.ome.tif:0061-0389-0194:33	1128	342.904	386796	305	386796	139.719	seedling3	pNRT2.1:luc	46218.49472369836	43.662187499999995	1058.547392379238
Pos0	33	301.93041247899083	260	MMStack_Pos0.ome.tif:0061-0387-0232:33	1130	351.665	397381	304	397381	140.119	seedling4	pNRT2.1:luc	56199.63389874034	43.787187499999995	1283.4721092497743
Pos0	33	301.93041247899083	261	MMStack_Pos0.ome.tif:0061-0362-0335:33	780	319.992	249594	305	249594	96.425	seedling5	pNRT2.1:luc	14088.278266387148	30.132812499999996	467.53943948601375
Pos0	34	302.3048799565534	265	MMStack_Pos0.ome.tif:0061-0223-0091:34	883	328.095	289708	304	289708	109.848	seedling1	pNRT2.1:luc	22772.790998363344	34.3275	663.3978879430003
Pos0	34	302.3048799565534	266	MMStack_Pos0.ome.tif:0061-0210-0188:34	738	312.354	230517	304	230517	91.347	seedling2	pNRT2.1:luc	7415.998592063581	28.545937499999997	259.7917336595998
Pos0	34	302.3048799565534	267	MMStack_Pos0.ome.tif:0061-0389-0194:34	1128	331.62	374067	305	374067	139.719	seedling3	pNRT2.1:luc	33067.09540900774	43.662187499999995	757.3394120257431
Pos0	34	302.3048799565534	268	MMStack_Pos0.ome.tif:0061-0387-0232:34	1130	339.35	383466	305	383466	140.119	seedling4	pNRT2.1:luc	41861.485649094626	43.787187499999995	956.0213395549698
Pos0	34	302.3048799565534	269	MMStack_Pos0.ome.tif:0061-0362-0335:34	780	312.338	243624	304	243624	96.425	seedling5	pNRT2.1:luc	7826.193633888353	30.132812499999996	259.7233044173475
Pos0	35	302.768150201097	273	MMStack_Pos0.ome.tif:0061-0223-0091:35	883	329.69	291116	304	291116	109.848	seedling1	pNRT2.1:luc	23771.723372431356	34.3275	692.4979498195719
Pos0	35	302.768150201097	274	MMStack_Pos0.ome.tif:0061-0210-0188:35	738	314.675	232230	305	232230	91.347	seedling2	pNRT2.1:luc	8787.105151590426	28.545937499999997	307.82331642078407
Pos0	35	302.768150201097	275	MMStack_Pos0.ome.tif:0061-0389-0194:35	1128	329.869	372092	306	372092	139.719	seedling3	pNRT2.1:luc	30569.526573162584	43.662187499999995	700.1373115619227
Pos0	35	302.768150201097	276	MMStack_Pos0.ome.tif:0061-0387-0232:35	1130	337.408	381271	306	381271	140.119	seedling4	pNRT2.1:luc	39142.99027276039	43.787187499999995	893.9370740073314
Pos0	35	302.768150201097	277	MMStack_Pos0.ome.tif:0061-0362-0335:35	780	311.737	243155	305	243155	96.425	seedling5	pNRT2.1:luc	6995.842843144346	30.132812499999996	232.16693905171803
Pos0	36	302.88008531150626	281	MMStack_Pos0.ome.tif:0061-0223-0091:36	883	320.533	283031	304	283031	109.848	seedling1	pNRT2.1:luc	15587.884669939987	34.3275	454.09321010676535
Pos0	36	302.88008531150626	282	MMStack_Pos0.ome.tif:0061-0210-0188:36	738	311.557	229929	305	229929	91.347	seedling2	pNRT2.1:luc	6403.49704010837	28.545937499999997	224.32253416474308
Pos0	36	302.88008531150626	283	MMStack_Pos0.ome.tif:0061-0389-0194:36	1128	328.253	370269	307	370269	139.719	seedling3	pNRT2.1:luc	28620.263768620905	43.662187499999995	655.4931259140626
Pos0	36	302.88008531150626	284	MMStack_Pos0.ome.tif:0061-0387-0232:36	1130	339.929	384120	306	384120	140.119	seedling4	pNRT2.1:luc	41865.503597997944	43.787187499999995	956.1131003903356
Pos0	36	302.88008531150626	285	MMStack_Pos0.ome.tif:0061-0362-0335:36	780	314.4	245232	305	245232	96.425	seedling5	pNRT2.1:luc	8985.533457025129	30.132812499999996	298.19763611594936
Pos0	37	302.6320882186548	289	MMStack_Pos0.ome.tif:0061-0223-0091:37	883	320.549	283045	304	283045	109.848	seedling1	pNRT2.1:luc	15820.866102927772	34.3275	460.8802302214776
Pos0	37	302.6320882186548	290	MMStack_Pos0.ome.tif:0061-0210-0188:37	738	312.999	230993	305	230993	91.347	seedling2	pNRT2.1:luc	7650.518894632754	28.545937499999997	268.00727405196466
Pos0	37	302.6320882186548	291	MMStack_Pos0.ome.tif:0061-0389-0194:37	1128	329.063	371183	308	371183	139.719	seedling3	pNRT2.1:luc	29814.00448935735	43.662187499999995	682.8335041472064
Pos0	37	302.6320882186548	292	MMStack_Pos0.ome.tif:0061-0387-0232:37	1130	342.142	386620	307	386620	140.119	seedling4	pNRT2.1:luc	44645.74031292007	43.787187499999995	1019.60739800701
Pos0	37	302.6320882186548	293	MMStack_Pos0.ome.tif:0061-0362-0335:37	780	314.465	245283	306	245283	96.425	seedling5	pNRT2.1:luc	9229.97118944925	30.132812499999996	306.30964797757434
Pos0	38	303.1357107448961	297	MMStack_Pos0.ome.tif:0061-0223-0091:38	883	330.465	291801	305	291801	109.848	seedling1	pNRT2.1:luc	24132.167412256764	34.3275	702.9981039183384
Pos0	38	303.1357107448961	298	MMStack_Pos0.ome.tif:0061-0210-0188:38	738	320.245	236341	306	236341	91.347	seedling2	pNRT2.1:luc	12626.845470266708	28.545937499999997	442.33423653599425
Pos0	38	303.1357107448961	299	MMStack_Pos0.ome.tif:0061-0389-0194:38	1128	338.888	382266	310	382266	139.719	seedling3	pNRT2.1:luc	40328.91827975726	43.662187499999995	923.6577594688141
Pos0	38	303.1357107448961	300	MMStack_Pos0.ome.tif:0061-0387-0232:38	1130	351.396	397077	309	397077	140.119	seedling4	pNRT2.1:luc	54533.64685826743	43.787187499999995	1245.424745726531
Pos0	38	303.1357107448961	301	MMStack_Pos0.ome.tif:0061-0362-0335:38	780	320.896	250299	307	250299	96.425	seedling5	pNRT2.1:luc	13853.14561898107	30.132812499999996	459.73623003100266
Pos0	39	302.6795216086854	305	MMStack_Pos0.ome.tif:0061-0223-0091:39	883	345.829	305367	305	305367	109.848	seedling1	pNRT2.1:luc	38100.9824195308	34.3275	1109.9259316737543
Pos0	39	302.6795216086854	306	MMStack_Pos0.ome.tif:0061-0210-0188:39	738	327.298	241546	307	241546	91.347	seedling2	pNRT2.1:luc	18168.513052790193	28.545937499999997	636.4658036818793
Pos0	39	302.6795216086854	307	MMStack_Pos0.ome.tif:0061-0389-0194:39	1128	347.164	391601	314	391601	139.719	seedling3	pNRT2.1:luc	50178.49962540291	43.662187499999995	1149.243830841112
Pos0	39	302.6795216086854	308	MMStack_Pos0.ome.tif:0061-0387-0232:39	1130	365.535	413054	313	413054	140.119	seedling4	pNRT2.1:luc	71026.14058218553	43.787187499999995	1622.0758773827513
Pos0	39	302.6795216086854	309	MMStack_Pos0.ome.tif:0061-0362-0335:39	780	322.955	251905	308	251905	96.425	seedling5	pNRT2.1:luc	15814.973145225405	30.132812499999996	524.8422511249292
Pos0	40	303.1503953050663	313	MMStack_Pos0.ome.tif:0061-0223-0091:40	883	346.327	305807	305	305807	109.848	seedling1	pNRT2.1:luc	38125.20094562648	34.3275	1110.6314455065612
Pos0	40	303.1503953050663	314	MMStack_Pos0.ome.tif:0061-0210-0188:40	738	322.722	238169	308	238169	91.347	seedling2	pNRT2.1:luc	14444.00826486107	28.545937499999997	505.9917287656456
Pos0	40	303.1503953050663	315	MMStack_Pos0.ome.tif:0061-0389-0194:40	1128	340.743	384358	314	384358	139.719	seedling3	pNRT2.1:luc	42404.35409588524	43.662187499999995	971.1916998177254
Pos0	40	303.1503953050663	316	MMStack_Pos0.ome.tif:0061-0387-0232:40	1130	364.39	411761	319	411761	140.119	seedling4	pNRT2.1:luc	69201.0533052751	43.787187499999995	1580.395025491763
Pos0	40	303.1503953050663	317	MMStack_Pos0.ome.tif:0061-0362-0335:40	780	317.715	247818	307	247818	96.425	seedling5	pNRT2.1:luc	11360.69166204828	30.132812499999996	377.02062036354164
Pos0	41	303.25091833334466	321	MMStack_Pos0.ome.tif:0061-0223-0091:41	883	348.283	307534	306	307534	109.848	seedling1	pNRT2.1:luc	39763.439111656684	34.3275	1158.3552286550632
Pos0	41	303.25091833334466	322	MMStack_Pos0.ome.tif:0061-0210-0188:41	738	325.667	240342	308	240342	91.347	seedling2	pNRT2.1:luc	16542.82226999165	28.545937499999997	579.5158162169889
Pos0	41	303.25091833334466	323	MMStack_Pos0.ome.tif:0061-0389-0194:41	1128	337.422	380612	312	380612	139.719	seedling3	pNRT2.1:luc	38544.96411998721	43.662187499999995	882.7996563385016
Pos0	41	303.25091833334466	324	MMStack_Pos0.ome.tif:0061-0387-0232:41	1130	358.398	404990	319	404990	140.119	seedling4	pNRT2.1:luc	62316.46228332055	43.787187499999995	1423.166589160826
Pos0	41	303.25091833334466	325	MMStack_Pos0.ome.tif:0061-0362-0335:41	780	316.919	247197	307	247197	96.425	seedling5	pNRT2.1:luc	10661.283699991181	30.132812499999996	353.80977796185414
Pos0	42	303.003921875428	329	MMStack_Pos0.ome.tif:0061-0223-0091:42	883	337.214	297760	305	297760	109.848	seedling1	pNRT2.1:luc	30207.536983997095	34.3275	879.9806855727069
Pos0	42	303.003921875428	330	MMStack_Pos0.ome.tif:0061-0210-0188:42	738	318.11	234765	306	234765	91.347	seedling2	pNRT2.1:luc	11148.105655934167	28.545937499999997	390.5321258387176
Pos0	42	303.003921875428	331	MMStack_Pos0.ome.tif:0061-0389-0194:42	1128	337.064	380208	312	380208	139.719	seedling3	pNRT2.1:luc	38419.57612451725	43.662187499999995	879.9278809500154
Pos0	42	303.003921875428	332	MMStack_Pos0.ome.tif:0061-0387-0232:42	1130	348.948	394311	317	394311	140.119	seedling4	pNRT2.1:luc	51916.56828076637	43.787187499999995	1185.6566097278198
Pos0	42	303.003921875428	333	MMStack_Pos0.ome.tif:0061-0362-0335:42	780	318.464	248402	308	248402	96.425	seedling5	pNRT2.1:luc	12058.94093716619	30.132812499999996	400.19301010040766
Pos0	43	303.24392382574655	337	MMStack_Pos0.ome.tif:0061-0223-0091:43	883	336.011	296698	305	296698	109.848	seedling1	pNRT2.1:luc	28933.61526186578	34.3275	842.8698641574766
Pos0	43	303.24392382574655	338	MMStack_Pos0.ome.tif:0061-0210-0188:43	738	318.435	235005	307	235005	91.347	seedling2	pNRT2.1:luc	11210.984216599056	28.545937499999997	392.734840696651
Pos0	43	303.24392382574655	339	MMStack_Pos0.ome.tif:0061-0389-0194:43	1128	336.846	379962	312	379962	139.719	seedling3	pNRT2.1:luc	37902.853924557916	43.662187499999995	868.0933341820751
Pos0	43	303.24392382574655	340	MMStack_Pos0.ome.tif:0061-0387-0232:43	1130	351.479	397171	319	397171	140.119	seedling4	pNRT2.1:luc	54505.366076906386	43.787187499999995	1244.7788768553905
Pos0	43	303.24392382574655	341	MMStack_Pos0.ome.tif:0061-0362-0335:43	780	319.241	249008	308	249008	96.425	seedling5	pNRT2.1:luc	12477.739415917691	30.132812499999996	414.09142992934005
Pos0	44	302.914360996759	345	MMStack_Pos0.ome.tif:0061-0223-0091:44	883	339.387	299679	306	299679	109.848	seedling1	pNRT2.1:luc	32205.619239861786	34.3275	938.187145578961
Pos0	44	302.914360996759	346	MMStack_Pos0.ome.tif:0061-0210-0188:44	738	326.553	240996	308	240996	91.347	seedling2	pNRT2.1:luc	17445.20158439185	28.545937499999997	611.127295587747
Pos0	44	302.914360996759	347	MMStack_Pos0.ome.tif:0061-0389-0194:44	1128	346.191	390503	315	390503	139.719	seedling3	pNRT2.1:luc	48815.60079565586	43.662187499999995	1118.0292053772127
Pos0	44	302.914360996759	348	MMStack_Pos0.ome.tif:0061-0387-0232:44	1130	359.888	406673	324	406673	140.119	seedling4	pNRT2.1:luc	64379.772073662316	43.787187499999995	1470.2879026807173
Pos0	44	302.914360996759	349	MMStack_Pos0.ome.tif:0061-0362-0335:44	780	323.935	252669	309	252669	96.425	seedling5	pNRT2.1:luc	16395.798422527965	30.132812499999996	544.1177594201658
Pos0	45	303.48301913536426	353	MMStack_Pos0.ome.tif:0061-0223-0091:45	883	356.392	314694	307	314694	109.848	seedling1	pNRT2.1:luc	46718.49410347338	34.3275	1360.9640697246632
Pos0	45	303.48301913536426	354	MMStack_Pos0.ome.tif:0061-0210-0188:45	738	335.27	247429	311	247429	91.347	seedling2	pNRT2.1:luc	23458.531878101174	28.545937499999997	821.7817991824993
Pos0	45	303.48301913536426	355	MMStack_Pos0.ome.tif:0061-0389-0194:45	1128	355.645	401167	320	401167	139.719	seedling3	pNRT2.1:luc	58838.15441530914	43.662187499999995	1347.5768802309583
Pos0	45	303.48301913536426	356	MMStack_Pos0.ome.tif:0061-0387-0232:45	1130	376.77	425750	333	425750	140.119	seedling4	pNRT2.1:luc	82814.1883770384	43.787187499999995	1891.2881394138049
Pos0	45	303.48301913536426	357	MMStack_Pos0.ome.tif:0061-0362-0335:45	780	328.571	256285	312	256285	96.425	seedling5	pNRT2.1:luc	19568.24507441587	30.132812499999996	649.3998883912968
Pos0	46	302.8129879992594	361	MMStack_Pos0.ome.tif:0061-0223-0091:46	883	359.72	317633	307	317633	109.848	seedling1	pNRT2.1:luc	50249.131596653955	34.3275	1463.8156462502063
Pos0	46	302.8129879992594	362	MMStack_Pos0.ome.tif:0061-0210-0188:46	738	330.759	244100	311	244100	91.347	seedling2	pNRT2.1:luc	20624.014856546564	28.545937499999997	722.4851121651396
Pos0	46	302.8129879992594	363	MMStack_Pos0.ome.tif:0061-0389-0194:46	1128	345.089	389260	316	389260	139.719	seedling3	pNRT2.1:luc	47686.94953683537	43.662187499999995	1092.1795784243602
Pos0	46	302.8129879992594	364	MMStack_Pos0.ome.tif:0061-0387-0232:46	1130	370.151	418271	334	418271	140.119	seedling4	pNRT2.1:luc	76092.3235608369	43.787187499999995	1737.776000361679
Pos0	46	302.8129879992594	365	MMStack_Pos0.ome.tif:0061-0362-0335:46	780	320.241	249788	309	249788	96.425	seedling5	pNRT2.1:luc	13593.869360577664	30.132812499999996	451.1317806984551
Pos0	47	302.71894076489144	369	MMStack_Pos0.ome.tif:0061-0223-0091:47	883	362.077	319714	307	319714	109.848	seedling1	pNRT2.1:luc	52413.17530460085	34.3275	1526.8567563790211
Pos0	47	302.71894076489144	370	MMStack_Pos0.ome.tif:0061-0210-0188:47	738	336.612	248420	311	248420	91.347	seedling2	pNRT2.1:luc	25013.421715510107	28.545937499999997	876.2515407143349
Pos0	47	302.71894076489144	371	MMStack_Pos0.ome.tif:0061-0389-0194:47	1128	337.359	380541	313	380541	139.719	seedling3	pNRT2.1:luc	39074.034817202424	43.662187499999995	894.9170221304745
Pos0	47	302.71894076489144	372	MMStack_Pos0.ome.tif:0061-0387-0232:47	1130	368.281	416158	333	416158	140.119	seedling4	pNRT2.1:luc	74085.59693567269	43.787187499999995	1691.946917935131
Pos0	47	302.71894076489144	373	MMStack_Pos0.ome.tif:0061-0362-0335:47	780	317.287	247484	308	247484	96.425	seedling5	pNRT2.1:luc	11363.226203384664	30.132812499999996	377.10473270242085
Pos0	48	303.4336253868458	377	MMStack_Pos0.ome.tif:0061-0223-0091:48	883	357.045	315271	308	315271	109.848	seedling1	pNRT2.1:luc	47339.10878341517	34.3275	1379.0432971645232
Pos0	48	303.4336253868458	378	MMStack_Pos0.ome.tif:0061-0210-0188:48	738	328.56	242477	311	242477	91.347	seedling2	pNRT2.1:luc	18542.984464507812	28.545937499999997	649.584006989009
Pos0	48	303.4336253868458	379	MMStack_Pos0.ome.tif:0061-0389-0194:48	1128	334.62	377451	313	377451	139.719	seedling3	pNRT2.1:luc	35177.87056363793	43.662187499999995	805.6827332262712
Pos0	48	303.4336253868458	380	MMStack_Pos0.ome.tif:0061-0387-0232:48	1130	367.761	415570	332	415570	140.119	seedling4	pNRT2.1:luc	72690.00331286428	43.787187499999995	1660.0747264908096
Pos0	48	303.4336253868458	381	MMStack_Pos0.ome.tif:0061-0362-0335:48	780	319.032	248845	309	248845	96.425	seedling5	pNRT2.1:luc	12166.772198260296	30.132812499999996	403.77154300682344
Pos0	49	302.8868870990031	385	MMStack_Pos0.ome.tif:0061-0223-0091:49	883	352.506	311263	307	311263	109.848	seedling1	pNRT2.1:luc	43813.87869158026	34.3275	1276.349244529321
Pos0	49	302.8868870990031	386	MMStack_Pos0.ome.tif:0061-0210-0188:49	738	325.178	239981	310	239981	91.347	seedling2	pNRT2.1:luc	16450.477320935723	28.545937499999997	576.2808568096852
Pos0	49	302.8868870990031	387	MMStack_Pos0.ome.tif:0061-0389-0194:49	1128	329.16	371293	311	371293	139.719	seedling3	pNRT2.1:luc	29636.591352324525	43.662187499999995	678.7701910795131
Pos0	49	302.8868870990031	388	MMStack_Pos0.ome.tif:0061-0387-0232:49	1130	367.627	415419	332	415419	140.119	seedling4	pNRT2.1:luc	73156.8175781265	43.787187499999995	1670.7357050079206
Pos0	49	302.8868870990031	389	MMStack_Pos0.ome.tif:0061-0362-0335:49	780	319.579	249272	308	249272	96.425	seedling5	pNRT2.1:luc	13020.228062777576	30.132812499999996	432.0946829233938
Pos0	50	302.8745645404075	393	MMStack_Pos0.ome.tif:0061-0223-0091:50	883	351.043	309971	307	309971	109.848	seedling1	pNRT2.1:luc	42532.75951082015	34.3275	1239.0287527731455
Pos0	50	302.8745645404075	394	MMStack_Pos0.ome.tif:0061-0210-0188:50	738	332.042	245047	311	245047	91.347	seedling2	pNRT2.1:luc	21525.571369179263	28.545937499999997	754.0677677578207
